_id,Season,Player,Age,Pos,G,GS,RshTD,RecTD
653487068d3b56d4877ca192,1976,Ronnie Coleman,25.0,RB,13,13.0,2.0,3.0
653487068d3b56d4877ca193,1981,Kevin Long,26.0,RB,16,0.0,2.0,3.0
653487068d3b56d4877ca194,1984,Stanford Jennings,22.0,RB,15,4.0,2.0,3.0
653487068d3b56d4877ca195,1994,Eric Metcalf,26.0,RB,16,8.0,2.0,3.0
653487068d3b56d4877ca196,2002,Kevin Faulk,26.0,RB,15,0.0,2.0,3.0
653487068d3b56d4877ca197,2010,Jason Snelling,27.0,RB,14,0.0,2.0,3.0
653487068d3b56d4877ca198,2012,LeSean McCoy,24.0,RB,12,12.0,2.0,3.0
653487068d3b56d4877ca199,2013,Pierre Thomas,29.0,RB,16,9.0,2.0,3.0
653487068d3b56d4877ca19a,2014,Antone Smith,29.0,RB,10,0.0,2.0,3.0
653487068d3b56d4877ca19b,2014,Shane Vereen,25.0,RB,16,6.0,2.0,3.0
653487068d3b56d4877ca19c,2015,James Starks,29.0,RB,16,4.0,2.0,3.0
653487068d3b56d4877ca19d,2017,Austin Ekeler,22.0,RB,16,0.0,2.0,3.0
653487068d3b56d4877ca19e,2019,Duke Johnson,26.0,RB,16,2.0,2.0,3.0
653487068d3b56d4877ca19f,1951,Bob Hoernschemeyer,26.0,RH,11,11.0,2.0,3.0
653487068d3b56d4877ca1a0,1954,Buddy Young,28.0,RH,10,8.0,2.0,3.0
653487068d3b56d4877ca1a1,1958,John David Crow,23.0,RH,7,6.0,2.0,3.0
653487068d3b56d4877ca1a2,1959,Bobby Joe Conrad,24.0,RH,12,12.0,2.0,3.0
653487068d3b56d4877ca1a3,1955,Dave Middleton,22.0,RH/RE,12,11.0,2.0,3.0
653487068d3b56d4877ca1a4,1960,Joe Morrison,23.0,RHB,12,10.0,2.0,3.0
653487068d3b56d4877ca1a5,1961,Ollie Matson,31.0,RHB,14,13.0,2.0,3.0
653487068d3b56d4877ca1a6,1976,Riley Odoms,26.0,TE,14,14.0,2.0,3.0
653487068d3b56d4877ca1a7,2020,Trey Burton,29.0,TE,13,4.0,2.0,3.0
653487068d3b56d4877ca1a8,1923,Bob Rapp,25.0,WB,10,7.0,2.0,3.0
653487068d3b56d4877ca1a9,1933,Shipwreck Kelly,23.0,WB,10,10.0,2.0,3.0
653487068d3b56d4877ca1aa,1933,Ernie Caddel,22.0,WB,11,10.0,2.0,3.0
653487068d3b56d4877ca1ab,1987,Lionel James,25.0,WR,12,11.0,2.0,3.0
653487068d3b56d4877ca1ac,1996,Leslie Shepherd,27.0,WR,12,6.0,2.0,3.0
653487068d3b56d4877ca1ad,2020,Curtis Samuel,24.0,WR,15,5.0,2.0,3.0
653487068d3b56d4877ca1b0,1951,Doak Walker,24.0,LH,12,12.0,2.0,4.0
653487068d3b56d4877ca1b1,1953,Ray Mathews,24.0,LH,12,12.0,2.0,4.0
653487068d3b56d4877ca1b2,1953,Billy Stone,28.0,LH/RH,12,9.0,2.0,4.0
653487068d3b56d4877ca1b3,1969,Ernie Koy,27.0,RB,14,7.0,2.0,4.0
653487068d3b56d4877ca1b4,1983,Timmy Newsome,25.0,RB,16,0.0,2.0,4.0
653487068d3b56d4877ca1b5,1988,Paul Palmer,24.0,RB,15,11.0,2.0,4.0
653487068d3b56d4877ca1b6,2005,Domanick Williams,25.0,RB,11,11.0,2.0,4.0
653487068d3b56d4877ca1b7,2008,Reggie Bush,23.0,RB,10,9.0,2.0,4.0
653487068d3b56d4877ca1b8,2015,James White,23.0,RB,14,1.0,2.0,4.0
653487068d3b56d4877ca1b9,2017,Chris Thompson,27.0,RB,10,1.0,2.0,4.0
653487068d3b56d4877ca1ba,2019,Devonta Freeman,27.0,RB,14,14.0,2.0,4.0
653487068d3b56d4877ca1bb,2019,David Johnson,28.0,RB,13,9.0,2.0,4.0
653487068d3b56d4877ca1bc,2022,Samaje Perine,27.0,RB,16,2.0,2.0,4.0
653487068d3b56d4877ca1bd,1952,Dub Jones,28.0,RH,12,12.0,2.0,4.0
653487068d3b56d4877ca1be,1957,Jim Podoley,24.0,RH,12,12.0,2.0,4.0
653487068d3b56d4877ca1bf,1925,Hal Erickson,26.0,WB,14,12.0,2.0,4.0
653487068d3b56d4877ca1c0,1951,Lynn Chandnois,26.0,WB,12,8.0,2.0,4.0
653487068d3b56d4877ca1c1,1972,Sam Havrilak,25.0,WR,14,14.0,2.0,4.0
653487068d3b56d4877ca1c2,2000,Peter Warrick,23.0,WR,16,16.0,2.0,4.0
653487068d3b56d4877ca1c3,2022,Mecole Hardman,24.0,WR,8,5.0,2.0,4.0
653487068d3b56d4877ca1c4,1955,Doak Walker,28.0,LH,12,9.0,2.0,5.0
653487068d3b56d4877ca1c5,1994,Leroy Thompson,25.0,RB,16,1.0,2.0,5.0
653487068d3b56d4877ca1c6,2017,Christian McCaffrey,21.0,RB,16,10.0,2.0,5.0
653487068d3b56d4877ca1c7,2022,Aaron Jones,28.0,RB,17,17.0,2.0,5.0
653487068d3b56d4877ca1c8,1944,Wilbur Moore,28.0,RH,10,10.0,2.0,5.0
653487068d3b56d4877ca1c9,1930,Ken Strong,24.0,WB,12,11.0,2.0,5.0
653487068d3b56d4877ca1ca,1970,Eddie Hinton,23.0,WR,13,13.0,2.0,5.0
653487068d3b56d4877ca1cb,2002,Curtis Conway,31.0,WR,13,13.0,2.0,5.0
653487068d3b56d4877ca1cc,2018,Curtis Samuel,22.0,WR,13,8.0,2.0,5.0
653487068d3b56d4877ca1cd,2020,Brandon Aiyuk,22.0,WR,12,11.0,2.0,5.0
653487068d3b56d4877ca1ce,1962,Tommy Mason,23.0,HB,14,11.0,2.0,6.0
653487068d3b56d4877ca1cf,1954,Ray Mathews,25.0,LH,12,12.0,2.0,6.0
653487068d3b56d4877ca1d0,1985,Lionel James,23.0,RB,16,7.0,2.0,6.0
653487068d3b56d4877ca1d1,2013,Danny Woodhead,28.0,RB,16,2.0,2.0,6.0
653487068d3b56d4877ca1d2,2014,Ahmad Bradshaw,28.0,RB,10,1.0,2.0,6.0
653487068d3b56d4877ca1d3,1959,Lenny Moore,26.0,RH,12,12.0,2.0,6.0
653487068d3b56d4877ca1d4,2002,James Thrash,27.0,WR,16,16.0,2.0,6.0
653487068d3b56d4877ca1d5,2011,Percy Harvin,23.0,WR,16,14.0,2.0,6.0
653487068d3b56d4877ca1d6,2020,Robert Woods,28.0,WR,16,16.0,2.0,6.0
653487068d3b56d4877ca1d7,1965,John David Crow,30.0,HB,14,13.0,2.0,7.0
653487068d3b56d4877ca1d8,1943,Harry Clarke,27.0,LH,10,10.0,2.0,7.0
653487068d3b56d4877ca1d9,1947,Bill Dudley,26.0,LH,9,8.0,2.0,7.0
653487068d3b56d4877ca1da,2011,Darren Sproles,28.0,RB,16,4.0,2.0,7.0
653487068d3b56d4877ca1db,1943,Wilbur Moore,27.0,WB,9,9.0,2.0,7.0
653487068d3b56d4877ca1dc,2022,Christian Watson,23.0,WR,14,11.0,2.0,7.0
653487068d3b56d4877ca1dd,1991,Leroy Hoard,23.0,RB,16,9.0,2.0,9.0
653487068d3b56d4877ca1de,2020,Chase Claypool,22.0,WR,16,6.0,2.0,9.0
653487068d3b56d4877ca1df,1931,Johnny Blood,28.0,TB,14,6.0,2.0,10.0
653487068d3b56d4877ca1e0,1994,Jerry Rice,32.0,WR,16,16.0,2.0,13.0
653487068d3b56d4877ca1e1,2020,Tyreek Hill,26.0,WR,15,15.0,2.0,15.0
653487068d3b56d4877ca487,1951,Joe Arenas,26.0,HB,12,0.0,3.0,1.0
653487068d3b56d4877ca488,1951,Chuck Hunsinger,26.0,HB,12,3.0,3.0,1.0
653487068d3b56d4877ca489,1964,Dick James,30.0,HB,14,9.0,3.0,1.0
653487068d3b56d4877ca48a,1964,Les Josephson,22.0,HB,14,9.0,3.0,1.0
653487068d3b56d4877ca48b,1967,Gerry Allen,26.0,HB,11,6.0,3.0,1.0
653487068d3b56d4877ca48c,1946,Marshall Goldberg,29.0,LH,10,8.0,3.0,1.0
653487068d3b56d4877ca48d,1950,Charley Trippi,29.0,LH,12,11.0,3.0,1.0
653487068d3b56d4877ca48e,1952,Ken Carpenter,26.0,LH,8,8.0,3.0,1.0
653487068d3b56d4877ca48f,1953,Jerry Williams,30.0,LH,12,3.0,3.0,1.0
653487068d3b56d4877ca490,1957,Tommy Wilson,25.0,LH,11,7.0,3.0,1.0
653487068d3b56d4877ca491,1968,Bobby Duhon,22.0,RB,13,11.0,3.0,1.0
653487068d3b56d4877ca492,1968,Jim Grabowski,24.0,RB,14,11.0,3.0,1.0
653487068d3b56d4877ca493,1968,Dick Hoak,29.0,RB,14,13.0,3.0,1.0
653487068d3b56d4877ca494,1968,Ernie Koy,26.0,RB,13,9.0,3.0,1.0
653487068d3b56d4877ca495,1969,Bill Triplett,29.0,RB,14,9.0,3.0,1.0
653487068d3b56d4877ca496,1970,Johnny Roland,27.0,RB,14,6.0,3.0,1.0
653487068d3b56d4877ca497,1970,Robert Holmes,25.0,RB,14,0.0,3.0,1.0
653487068d3b56d4877ca498,1970,Ed Podolak,23.0,RB,14,9.0,3.0,1.0
653487068d3b56d4877ca499,1971,Dave Hampton,24.0,RB,13,1.0,3.0,1.0
653487068d3b56d4877ca49a,1972,Vic Washington,26.0,RB,13,13.0,3.0,1.0
653487068d3b56d4877ca49b,1973,Bill Brown,35.0,RB,14,2.0,3.0,1.0
653487068d3b56d4877ca49c,1974,Greg Pruitt,23.0,RB,14,9.0,3.0,1.0
653487068d3b56d4877ca49d,1974,Glen Bonner,22.0,RB,12,3.0,3.0,1.0
653487068d3b56d4877ca49e,1974,O.J. Simpson,27.0,RB,14,14.0,3.0,1.0
653487068d3b56d4877ca49f,1974,Ed Williams,24.0,RB,14,3.0,3.0,1.0
653487068d3b56d4877ca4a0,1974,Fred Willis,27.0,RB,10,5.0,3.0,1.0
653487068d3b56d4877ca4a1,1975,Andy Johnson,23.0,RB,14,9.0,3.0,1.0
653487068d3b56d4877ca4a2,1975,Fran Lynch,30.0,RB,14,1.0,3.0,1.0
653487068d3b56d4877ca4a3,1975,Delvin Williams,24.0,RB,14,12.0,3.0,1.0
653487068d3b56d4877ca4a4,1976,Willard Harrell,24.0,RB,13,3.0,3.0,1.0
653487068d3b56d4877ca4a5,1976,Wayne Morris,22.0,RB,14,1.0,3.0,1.0
653487068d3b56d4877ca4a6,1976,Haskel Stanback,24.0,RB,14,7.0,3.0,1.0
653487068d3b56d4877ca4a7,1976,Don Woods,25.0,RB,11,10.0,3.0,1.0
653487068d3b56d4877ca4a8,1977,Greg Pruitt,26.0,RB,14,14.0,3.0,1.0
653487068d3b56d4877ca4a9,1978,Scott Laidlaw,25.0,RB,16,4.0,3.0,1.0
653487068d3b56d4877ca4aa,1979,Rob Carpenter,24.0,RB,16,0.0,3.0,1.0
653487068d3b56d4877ca4ab,1979,Benny Malone,27.0,RB,16,16.0,3.0,1.0
653487068d3b56d4877ca4ac,1979,Delvin Williams,28.0,RB,14,13.0,3.0,1.0
653487068d3b56d4877ca4ad,1980,Eddie Lee Ivery,23.0,RB,16,16.0,3.0,1.0
653487068d3b56d4877ca4ae,1980,Wilbur Jackson,29.0,RB,16,14.0,3.0,1.0
653487068d3b56d4877ca4af,1980,Lawrence McCutcheon,30.0,RB,14,1.0,3.0,1.0
653487068d3b56d4877ca4b0,1980,Sidney Thornton,26.0,RB,12,5.0,3.0,1.0
653487068d3b56d4877ca4b1,1980,Clarence Williams,25.0,RB,13,9.0,3.0,1.0
653487068d3b56d4877ca4b2,1981,Larry Canada,27.0,RB,16,0.0,3.0,1.0
653487068d3b56d4877ca4b3,1981,Archie Griffin,27.0,RB,16,2.0,3.0,1.0
653487068d3b56d4877ca4b4,1981,Sherman Smith,27.0,RB,16,8.0,3.0,1.0
653487068d3b56d4877ca4b5,1982,Donnie Craft,23.0,RB,9,2.0,3.0,1.0
653487068d3b56d4877ca4b6,1983,Boyce Green,23.0,RB,13,2.0,3.0,1.0
653487068d3b56d4877ca4b7,1983,Tony Nathan,27.0,RB,16,12.0,3.0,1.0
653487068d3b56d4877ca4b8,1983,Gerald Willhite,24.0,RB,8,0.0,3.0,1.0
653487068d3b56d4877ca4b9,1984,Darrin Nelson,25.0,RB,15,8.0,3.0,1.0
653487068d3b56d4877ca4ba,1985,Ethan Horton,23.0,RB,16,0.0,3.0,1.0
653487068d3b56d4877ca4bb,1985,Allen Rice,23.0,RB,14,1.0,3.0,1.0
653487068d3b56d4877ca4bc,1985,Gerald Willhite,26.0,RB,15,4.0,3.0,1.0
653487068d3b56d4877ca4bd,1987,Keith Byars,24.0,RB,10,8.0,3.0,1.0
653487068d3b56d4877ca4be,1987,Paul Ott Carruth,26.0,RB,12,5.0,3.0,1.0
653487068d3b56d4877ca4bf,1987,Gary Ellerson,24.0,RB,8,2.0,3.0,1.0
653487068d3b56d4877ca4c0,1989,Curt Warner,28.0,RB,16,15.0,3.0,1.0
653487068d3b56d4877ca4c1,1990,Mel Bratton,25.0,RB,16,3.0,3.0,1.0
653487068d3b56d4877ca4c2,1990,Tracy Johnson,24.0,RB,16,5.0,3.0,1.0
653487068d3b56d4877ca4c3,1990,Warren Williams,25.0,RB,14,4.0,3.0,1.0
653487068d3b56d4877ca4c4,1991,Ricky Ervins,23.0,RB,15,0.0,3.0,1.0
653487068d3b56d4877ca4c5,1991,Blair Thomas,24.0,RB,16,12.0,3.0,1.0
653487068d3b56d4877ca4c6,1992,Ronnie Harmon,28.0,RB,16,2.0,3.0,1.0
653487068d3b56d4877ca4c7,1992,Reggie Rivers,24.0,RB,16,3.0,3.0,1.0
653487068d3b56d4877ca4c8,1993,Rodney Culver,24.0,RB,16,1.0,3.0,1.0
653487068d3b56d4877ca4c9,1993,Reggie Cobb,25.0,RB,12,10.0,3.0,1.0
653487068d3b56d4877ca4ca,1993,Johnny Johnson,25.0,RB,15,9.0,3.0,1.0
653487068d3b56d4877ca4cb,1993,Derrick Moore,26.0,RB,13,3.0,3.0,1.0
653487068d3b56d4877ca4cc,1994,Jerome Bettis,22.0,RB,16,16.0,3.0,1.0
653487068d3b56d4877ca4cd,1994,Derek Brown,23.0,RB,16,9.0,3.0,1.0
653487068d3b56d4877ca4ce,1994,Reggie Cobb,26.0,RB,16,13.0,3.0,1.0
653487068d3b56d4877ca4cf,1994,Ricky Ervins,26.0,RB,16,10.0,3.0,1.0
653487068d3b56d4877ca4d0,1994,Lorenzo White,28.0,RB,15,8.0,3.0,1.0
653487068d3b56d4877ca4d1,1996,LeShon Johnson,25.0,RB,15,8.0,3.0,1.0
653487068d3b56d4877ca4d2,1996,Terry Kirby,26.0,RB,14,10.0,3.0,1.0
653487068d3b56d4877ca4d3,1996,Errict Rhett,26.0,RB,9,7.0,3.0,1.0
653487068d3b56d4877ca4d4,1996,Rashaan Salaam,22.0,RB,12,6.0,3.0,1.0
653487068d3b56d4877ca4d5,1996,Irving Spikes,26.0,RB,15,1.0,3.0,1.0
653487068d3b56d4877ca4d6,1997,Tiki Barber,22.0,RB,12,6.0,3.0,1.0
653487068d3b56d4877ca4d7,1998,Tim Biakabutuka,24.0,RB,10,3.0,3.0,1.0
653487068d3b56d4877ca4d8,1999,Tremayne Stephens,23.0,RB,11,2.0,3.0,1.0
653487068d3b56d4877ca4d9,2000,Randy Jordan,30.0,RB,16,0.0,3.0,1.0
653487068d3b56d4877ca4da,2000,Darnell Autry,24.0,RB,11,7.0,3.0,1.0
653487068d3b56d4877ca4db,2000,Terrell Fletcher,27.0,RB,16,6.0,3.0,1.0
653487068d3b56d4877ca4dc,2001,Lamont Warren,28.0,RB,16,3.0,3.0,1.0
653487068d3b56d4877ca4dd,2001,Chris Fuamatu-Ma'afala,24.0,RB,16,5.0,3.0,1.0
653487068d3b56d4877ca4de,2003,Charlie Garner,31.0,RB,14,9.0,3.0,1.0
653487068d3b56d4877ca4df,2003,Garrison Hearst,32.0,RB,12,12.0,3.0,1.0
653487068d3b56d4877ca4e0,2004,Marshall Faulk,31.0,RB,14,14.0,3.0,1.0
653487068d3b56d4877ca4e1,2004,Moe Williams,30.0,RB,14,1.0,3.0,1.0
653487068d3b56d4877ca4e2,2005,Warrick Dunn,30.0,RB,16,16.0,3.0,1.0
653487068d3b56d4877ca4e3,2005,Jamal Lewis,26.0,RB,15,15.0,3.0,1.0
653487068d3b56d4877ca4e4,2007,Rudi Johnson,28.0,RB,11,9.0,3.0,1.0
653487068d3b56d4877ca4e5,2007,DeShaun Foster,27.0,RB,16,16.0,3.0,1.0
653487068d3b56d4877ca4e6,2007,Larry Johnson,28.0,RB,8,8.0,3.0,1.0
653487068d3b56d4877ca4e7,2007,Kenton Keith,27.0,RB,16,1.0,3.0,1.0
653487068d3b56d4877ca4e8,2007,Derrick Ward,27.0,RB,8,5.0,3.0,1.0
653487068d3b56d4877ca4e9,2010,Brandon Jackson,25.0,RB,16,13.0,3.0,1.0
653487068d3b56d4877ca4ea,2011,Matt Forte,26.0,RB,12,12.0,3.0,1.0
653487068d3b56d4877ca4eb,2012,Jackie Battle,29.0,RB,16,5.0,3.0,1.0
653487068d3b56d4877ca4ec,2012,Fred Jackson,31.0,RB,10,8.0,3.0,1.0
653487068d3b56d4877ca4ed,2012,Shane Vereen,23.0,RB,13,1.0,3.0,1.0
653487068d3b56d4877ca4ee,2013,Michael Bush,29.0,RB,15,0.0,3.0,1.0
653487068d3b56d4877ca4ef,2013,Andre Ellington,24.0,RB,15,1.0,3.0,1.0
653487068d3b56d4877ca4f0,2013,Trent Richardson,23.0,RB,16,10.0,3.0,1.0
653487068d3b56d4877ca4f1,2013,James Starks,27.0,RB,13,1.0,3.0,1.0
653487068d3b56d4877ca4f2,2013,DeAngelo Williams,30.0,RB,15,15.0,3.0,1.0
653487068d3b56d4877ca4f3,2013,Darrel Young,26.0,RB,13,7.0,3.0,1.0
653487068d3b56d4877ca4f4,2014,Benny Cunningham,24.0,RB,16,2.0,3.0,1.0
653487068d3b56d4877ca4f5,2014,Ronnie Hillman,23.0,RB,8,4.0,3.0,1.0
653487068d3b56d4877ca4f6,2014,Branden Oliver,23.0,RB,14,7.0,3.0,1.0
653487068d3b56d4877ca4f7,2014,Jonathan Stewart,27.0,RB,13,8.0,3.0,1.0
653487068d3b56d4877ca4f8,2015,Darren Sproles,32.0,RB,16,4.0,3.0,1.0
653487068d3b56d4877ca4f9,2015,Rashad Jennings,30.0,RB,16,16.0,3.0,1.0
653487068d3b56d4877ca4fa,2015,Matt Jones,22.0,RB,13,0.0,3.0,1.0
653487068d3b56d4877ca4fb,2016,Rashad Jennings,31.0,RB,13,12.0,3.0,1.0
653487068d3b56d4877ca4fc,2017,C.J. Anderson,26.0,RB,16,16.0,3.0,1.0
653487068d3b56d4877ca4fd,2017,Kenyan Drake,23.0,RB,16,6.0,3.0,1.0
653487068d3b56d4877ca4fe,2017,Frank Gore,34.0,RB,16,16.0,3.0,1.0
653487068d3b56d4877ca4ff,2017,Marlon Mack,21.0,RB,14,0.0,3.0,1.0
653487068d3b56d4877ca500,2017,Ty Montgomery,24.0,RB,8,5.0,3.0,1.0
653487068d3b56d4877ca501,2018,Kapri Bibbs,25.0,RB,12,0.0,3.0,1.0
653487068d3b56d4877ca502,2018,Kerryon Johnson,21.0,RB,10,7.0,3.0,1.0
653487068d3b56d4877ca503,2018,Elijah McGuire,24.0,RB,8,3.0,3.0,1.0
653487068d3b56d4877ca504,2019,Le'Veon Bell,27.0,RB,15,15.0,3.0,1.0
653487068d3b56d4877ca505,2019,Brandon Bolden,29.0,RB,15,2.0,3.0,1.0
653487068d3b56d4877ca506,2019,Royce Freeman,23.0,RB,16,0.0,3.0,1.0
653487068d3b56d4877ca507,2019,Kerryon Johnson,22.0,RB,8,7.0,3.0,1.0
653487068d3b56d4877ca508,2019,Rashaad Penny,23.0,RB,10,0.0,3.0,1.0
653487068d3b56d4877ca509,2019,Darrel Williams,24.0,RB,12,0.0,3.0,1.0
653487068d3b56d4877ca50a,2020,Joe Mixon,24.0,RB,6,6.0,3.0,1.0
653487068d3b56d4877ca50b,2021,Mike Davis,28.0,RB,17,8.0,3.0,1.0
653487068d3b56d4877ca50c,2021,Alexander Mattison,23.0,RB,16,4.0,3.0,1.0
653487068d3b56d4877ca50d,2022,Tyler Allgeier,22.0,RB,16,7.0,3.0,1.0
653487068d3b56d4877ca50e,2022,Kareem Hunt,27.0,RB,17,0.0,3.0,1.0
653487068d3b56d4877ca50f,1987,Roger Craig,27.0,RB/FB,14,14.0,3.0,1.0
653487068d3b56d4877ca510,1935,Red Pollock,24.0,RH,11,5.0,3.0,1.0
653487068d3b56d4877ca511,1947,George McAfee,29.0,RH,12,0.0,3.0,1.0
653487068d3b56d4877ca512,1949,George McAfee,31.0,RH,12,6.0,3.0,1.0
653487068d3b56d4877ca513,1951,Elmer Angsman,26.0,RH,12,12.0,3.0,1.0
653487068d3b56d4877ca514,1952,Joe Scott,26.0,RH,8,4.0,3.0,1.0
653487068d3b56d4877ca515,1953,John Hoffman,28.0,RH,12,10.0,3.0,1.0
653487068d3b56d4877ca516,1954,Billy Wells,23.0,RH,12,12.0,3.0,1.0
653487068d3b56d4877ca517,1959,Dick James,25.0,RH,12,9.0,3.0,1.0
653487068d3b56d4877ca518,1925,Ben Jones,26.0,TB,11,9.0,3.0,1.0
653487068d3b56d4877ca519,1926,Tut Imlay,24.0,TB,10,10.0,3.0,1.0
653487068d3b56d4877ca51a,1930,Ed Halicki,25.0,TB,14,11.0,3.0,1.0
653487068d3b56d4877ca51b,1932,Cliff Battles,22.0,TB,8,8.0,3.0,1.0
653487068d3b56d4877ca51c,1933,Harry Newman,24.0,TB,14,12.0,3.0,1.0
653487068d3b56d4877ca51d,1936,Bobby Wilson,23.0,TB,12,5.0,3.0,1.0
653487068d3b56d4877ca51e,1951,Joe Geri,27.0,TB,12,12.0,3.0,1.0
653487068d3b56d4877ca51f,1923,Tex Grigg,32.0,WB,12,10.0,3.0,1.0
653487068d3b56d4877ca520,1926,Rex Thomas,24.0,WB,10,10.0,3.0,1.0
653487068d3b56d4877ca521,1930,Gene Rose,26.0,WB,12,6.0,3.0,1.0
653487068d3b56d4877ca522,1930,Stumpy Thomason,24.0,WB,6,6.0,3.0,1.0
653487068d3b56d4877ca529,1944,Lou Brock,27.0,HB,5,5.0,3.0,2.0
653487068d3b56d4877ca52a,1960,L.G. Dupre,28.0,HB,11,4.0,3.0,2.0
653487068d3b56d4877ca52b,1945,Bob Margarita,25.0,LH,10,8.0,3.0,2.0
653487068d3b56d4877ca52c,1946,Fred Gehrke,28.0,LH,10,10.0,3.0,2.0
653487068d3b56d4877ca52d,1946,Dick Todd,32.0,LH,11,8.0,3.0,2.0
653487068d3b56d4877ca52e,1949,Bill Dudley,28.0,LH,12,10.0,3.0,2.0
653487068d3b56d4877ca52f,1951,George Taliaferro,24.0,LH,12,5.0,3.0,2.0
653487068d3b56d4877ca530,1953,Ken Carpenter,27.0,LH,12,12.0,3.0,2.0
653487068d3b56d4877ca531,1969,Cannonball Butler,26.0,RB,14,14.0,3.0,2.0
653487068d3b56d4877ca532,1970,Charlie Smith,24.0,RB,14,14.0,3.0,2.0
653487068d3b56d4877ca533,1971,George Nock,25.0,RB,14,0.0,3.0,2.0
653487068d3b56d4877ca534,1974,Lawrence McCutcheon,24.0,RB,14,14.0,3.0,2.0
653487068d3b56d4877ca535,1975,Larry Brown,28.0,RB,14,8.0,3.0,2.0
653487068d3b56d4877ca536,1975,Ed Podolak,28.0,RB,14,4.0,3.0,2.0
653487068d3b56d4877ca537,1977,Mike Thomas,24.0,RB,13,13.0,3.0,2.0
653487068d3b56d4877ca538,1978,Lydell Mitchell,29.0,RB,16,11.0,3.0,2.0
653487068d3b56d4877ca539,1978,Greg Pruitt,27.0,RB,12,12.0,3.0,2.0
653487068d3b56d4877ca53a,1978,Mike Thomas,25.0,RB,13,13.0,3.0,2.0
653487068d3b56d4877ca53b,1980,Dan Doornink,24.0,RB,15,14.0,3.0,2.0
653487068d3b56d4877ca53c,1980,Tony Galbreath,26.0,RB,16,4.0,3.0,2.0
653487068d3b56d4877ca53d,1980,Rickey Young,27.0,RB,16,16.0,3.0,2.0
653487068d3b56d4877ca53e,1981,Roland Hooks,28.0,RB,16,1.0,3.0,2.0
653487068d3b56d4877ca53f,1985,Tony Collins,26.0,RB,16,16.0,3.0,2.0
653487068d3b56d4877ca540,1985,Freeman McNeil,26.0,RB,14,13.0,3.0,2.0
653487068d3b56d4877ca541,1986,Ray Wallace,23.0,RB,8,4.0,3.0,2.0
653487068d3b56d4877ca542,1987,Gary Anderson,26.0,RB,12,7.0,3.0,2.0
653487068d3b56d4877ca543,1987,Stump Mitchell,28.0,RB,12,12.0,3.0,2.0
653487068d3b56d4877ca544,1988,Earnest Byner,26.0,RB,16,16.0,3.0,2.0
653487068d3b56d4877ca545,1988,Rodney Carter,24.0,RB,14,1.0,3.0,2.0
653487068d3b56d4877ca546,1988,Keith Woodside,24.0,RB,16,9.0,3.0,2.0
653487068d3b56d4877ca547,1989,Johnny Hector,29.0,RB,15,9.0,3.0,2.0
653487068d3b56d4877ca548,1989,Craig Taylor,23.0,RB,12,0.0,3.0,2.0
653487068d3b56d4877ca549,1990,Gary Anderson,29.0,RB,16,13.0,3.0,2.0
653487068d3b56d4877ca54a,1991,Gill Fenerty,28.0,RB,16,12.0,3.0,2.0
653487068d3b56d4877ca54b,1994,Johnny Johnson,26.0,RB,16,14.0,3.0,2.0
653487068d3b56d4877ca54c,1999,Curtis Enis,23.0,RB,15,12.0,3.0,2.0
653487068d3b56d4877ca54d,2003,Warrick Dunn,28.0,RB,11,6.0,3.0,2.0
653487068d3b56d4877ca54e,2004,Jonathan Wells,25.0,RB,16,1.0,3.0,2.0
653487068d3b56d4877ca54f,2005,Michael Bennett,27.0,RB,16,6.0,3.0,2.0
653487068d3b56d4877ca550,2010,Frank Gore,27.0,RB,11,11.0,3.0,2.0
653487068d3b56d4877ca551,2010,Keiland Williams,24.0,RB,15,3.0,3.0,2.0
653487068d3b56d4877ca552,2012,Felix Jones,25.0,RB,16,7.0,3.0,2.0
653487068d3b56d4877ca553,2014,Andre Ellington,25.0,RB,12,12.0,3.0,2.0
653487068d3b56d4877ca554,2014,Darrel Young,27.0,RB,16,10.0,3.0,2.0
653487068d3b56d4877ca555,2015,LeSean McCoy,27.0,RB,12,12.0,3.0,2.0
653487068d3b56d4877ca556,2015,Eddie Lacy,25.0,RB,15,12.0,3.0,2.0
653487068d3b56d4877ca557,2016,Bilal Powell,28.0,RB,16,4.0,3.0,2.0
653487068d3b56d4877ca558,2016,Chris Thompson,26.0,RB,16,0.0,3.0,2.0
653487068d3b56d4877ca559,2016,Spencer Ware,25.0,RB,14,14.0,3.0,2.0
653487068d3b56d4877ca55a,2017,Jerick McKinnon,25.0,RB,16,1.0,3.0,2.0
653487068d3b56d4877ca55b,2017,Theo Riddick,26.0,RB,16,5.0,3.0,2.0
653487068d3b56d4877ca55c,2018,Wendell Smallwood,24.0,RB,16,6.0,3.0,2.0
653487068d3b56d4877ca55d,2018,Javorius Allen,27.0,RB,14,0.0,3.0,2.0
653487068d3b56d4877ca55e,2018,Matt Breida,23.0,RB,14,13.0,3.0,2.0
653487068d3b56d4877ca55f,2020,Myles Gaskin,23.0,RB,10,7.0,3.0,2.0
653487068d3b56d4877ca560,2022,Antonio Gibson,24.0,RB,15,6.0,3.0,2.0
653487068d3b56d4877ca561,2022,Raheem Mostert,30.0,RB,16,14.0,3.0,2.0
653487068d3b56d4877ca562,2022,James Robinson,24.0,RB,11,5.0,3.0,2.0
653487068d3b56d4877ca563,1948,Joe Margucci,27.0,RH,11,5.0,3.0,2.0
